Sale_Date,Product_Name,Category,Unit_Price,Is_Promotion,Sales_Volume,Lost_Sales,Stock_Quantity,Reorder_Level,Reorder_Quantity,Reorder_Triggered,Days_To_Expiry,Expiration_Date,Status,Day_of_Week,Month,Year,Is_Weekend,Is_Holiday_Period,Inventory_Turnover_Rate
2023-11-30,Dish Soap 500ml,Household,2.29,False,34,0,262,154,660,False,1095,2026-11-29,In Stock,Thursday,11,2023,False,True,0.1298
2023-12-01,Whole Milk 1L,Dairy,1.89,False,48,0,1138,315,1350,False,14,2023-12-15,In Stock,Friday,12,2023,False,False,0.0422
2023-12-01,Cheddar Cheese 200g,Dairy,3.49,False,20,0,680,154,660,False,30,2023-12-31,In Stock,Friday,12,2023,False,False,0.0294
2023-12-01,Greek Yogurt 500g,Dairy,2.79,False,41,0,880,210,900,False,21,2023-12-22,In Stock,Friday,12,2023,False,False,0.0466
2023-12-01,Butter 250g,Dairy,2.99,False,28,0,550,126,540,False,60,2024-01-30,In Stock,Friday,12,2023,False,False,0.0509
2023-12-01,Eggs 12pk,Dairy,3.29,False,40,0,1077,266,1140,False,28,2023-12-29,In Stock,Friday,12,2023,False,False,0.0371
2023-12-01,White Bread,Bakery,1.99,False,93,0,1511,385,1650,False,7,2023-12-08,In Stock,Friday,12,2023,False,False,0.0615
2023-12-01,Sourdough Loaf,Bakery,3.99,False,40,0,819,196,840,False,5,2023-12-06,In Stock,Friday,12,2023,False,False,0.0488
2023-12-01,Croissants 4pk,Bakery,2.49,False,22,0,638,140,600,False,3,2023-12-04,In Stock,Friday,12,2023,False,False,0.0345
2023-12-01,Bagels 6pk,Bakery,2.99,False,28,0,777,168,720,False,5,2023-12-06,In Stock,Friday,12,2023,False,False,0.036
2023-12-01,Banana Bread,Bakery,3.49,False,21,0,501,105,450,False,7,2023-12-08,In Stock,Friday,12,2023,False,False,0.0419
2023-12-01,Chicken Breast 500g,Meat,5.99,False,53,0,864,280,1200,False,5,2023-12-06,In Stock,Friday,12,2023,False,False,0.0613
2023-12-01,Ground Beef 500g,Meat,4.99,False,40,0,569,245,1050,False,4,2023-12-05,In Stock,Friday,12,2023,False,False,0.0703
2023-12-01,Pork Chops 400g,Meat,4.49,False,21,0,579,140,600,False,5,2023-12-06,In Stock,Friday,12,2023,False,False,0.0363
2023-12-01,Salmon Fillet 300g,Meat,7.99,False,31,0,608,175,750,False,3,2023-12-04,In Stock,Friday,12,2023,False,False,0.051
2023-12-01,Turkey Slices 200g,Meat,3.99,False,26,0,433,126,540,False,7,2023-12-08,In Stock,Friday,12,2023,False,False,0.06
2023-12-01,Apples 1kg,Produce,2.49,False,54,0,827,350,1500,False,21,2023-12-22,In Stock,Friday,12,2023,False,False,0.0653
2023-12-01,Bananas 1kg,Produce,1.29,False,61,0,733,420,1800,False,7,2023-12-08,In Stock,Friday,12,2023,False,False,0.0832
2023-12-01,Broccoli 400g,Produce,1.99,False,39,0,384,245,1050,False,7,2023-12-08,In Stock,Friday,12,2023,False,False,0.1016
2023-12-01,Carrots 1kg,Produce,1.49,False,50,0,499,280,1200,False,21,2023-12-22,In Stock,Friday,12,2023,False,False,0.1002
2023-12-01,Spinach 200g,Produce,2.29,False,32,0,377,196,840,False,5,2023-12-06,In Stock,Friday,12,2023,False,False,0.0849
2023-12-01,Tomatoes 500g,Produce,2.19,False,45,0,583,294,1260,False,10,2023-12-11,In Stock,Friday,12,2023,False,False,0.0772
2023-12-01,Strawberries 250g,Produce,3.49,False,37,0,454,210,900,False,5,2023-12-06,In Stock,Friday,12,2023,False,False,0.0815
2023-12-01,Frozen Pizza,Frozen,4.99,False,33,0,887,224,960,False,365,2024-11-30,In Stock,Friday,12,2023,False,False,0.0372
2023-12-01,Frozen Peas 500g,Frozen,1.79,False,32,0,758,196,840,False,365,2024-11-30,In Stock,Friday,12,2023,False,False,0.0422
2023-12-01,Ice Cream 1L,Frozen,3.99,False,41,0,843,245,1050,False,365,2024-11-30,In Stock,Friday,12,2023,False,False,0.0486
2023-12-01,Frozen Chips 750g,Frozen,2.49,False,39,0,755,280,1200,False,365,2024-11-30,In Stock,Friday,12,2023,False,False,0.0517
2023-12-01,Frozen Berries 400g,Frozen,3.29,False,24,0,544,154,660,False,365,2024-11-30,In Stock,Friday,12,2023,False,False,0.0441
2023-12-01,Orange Juice 1L,Beverages,2.99,False,34,0,976,315,1350,False,14,2023-12-15,In Stock,Friday,12,2023,False,False,0.0348
2023-12-01,Sparkling Water 1.5L,Beverages,0.99,False,77,0,1120,385,1650,False,365,2024-11-30,In Stock,Friday,12,2023,False,False,0.0688
2023-12-01,Cola 2L,Beverages,1.99,False,56,0,914,420,1800,False,365,2024-11-30,In Stock,Friday,12,2023,False,False,0.0613
2023-12-01,Coffee Beans 250g,Beverages,6.99,False,27,0,496,140,600,False,180,2024-05-29,In Stock,Friday,12,2023,False,False,0.0544
2023-12-01,Green Tea 20pk,Beverages,2.49,False,19,0,435,126,540,False,730,2025-11-30,In Stock,Friday,12,2023,False,False,0.0437
2023-12-01,Pasta 500g,Pantry,1.1,True,72,0,1329,336,1440,False,730,2025-11-30,In Stock,Friday,12,2023,False,False,0.0542
2023-12-01,Rice 1kg,Pantry,1.99,False,53,0,1371,294,1260,False,730,2025-11-30,In Stock,Friday,12,2023,False,False,0.0387
2023-12-01,Olive Oil 500ml,Pantry,5.49,False,31,0,670,154,660,False,730,2025-11-30,In Stock,Friday,12,2023,False,False,0.0463
2023-12-01,Tomato Sauce 400g,Pantry,1.49,False,57,0,1075,266,1140,False,730,2025-11-30,In Stock,Friday,12,2023,False,False,0.053
2023-12-01,Cornflakes 500g,Pantry,2.99,False,45,0,812,210,900,False,365,2024-11-30,In Stock,Friday,12,2023,False,False,0.0554
2023-12-01,Peanut Butter 340g,Pantry,2.79,False,38,0,759,175,750,False,365,2024-11-30,In Stock,Friday,12,2023,False,False,0.0501
2023-12-01,Honey 340g,Pantry,3.99,False,23,0,252,126,540,False,730,2025-11-30,In Stock,Friday,12,2023,False,False,0.0913
2023-12-01,Canned Tuna 185g,Pantry,1.99,False,40,0,858,224,960,False,1095,2026-11-30,In Stock,Friday,12,2023,False,False,0.0466
2023-12-01,Shampoo 300ml,Personal Care,4.99,False,13,0,401,105,450,False,1095,2026-11-30,In Stock,Friday,12,2023,False,False,0.0324
2023-12-01,Hand Soap 250ml,Personal Care,2.49,False,26,0,453,140,600,False,1095,2026-11-30,In Stock,Friday,12,2023,False,False,0.0574
2023-12-01,Toothpaste 100ml,Personal Care,2.99,False,25,0,459,126,540,False,1095,2026-11-30,In Stock,Friday,12,2023,False,False,0.0545
2023-12-01,Laundry Detergent 1kg,Household,7.99,False,18,0,117,84,360,False,1095,2026-11-30,In Stock,Friday,12,2023,False,False,0.1538
2023-12-01,Dish Soap 500ml,Household,2.29,False,29,0,233,154,660,False,1095,2026-11-30,In Stock,Friday,12,2023,False,False,0.1245
2023-12-02,Whole Milk 1L,Dairy,1.89,False,57,0,1081,315,1350,False,14,2023-12-16,In Stock,Saturday,12,2023,True,False,0.0527
2023-12-02,Cheddar Cheese 200g,Dairy,3.49,False,23,0,657,154,660,False,30,2024-01-01,In Stock,Saturday,12,2023,True,False,0.035
2023-12-02,Greek Yogurt 500g,Dairy,2.79,False,49,0,831,210,900,False,21,2023-12-23,In Stock,Saturday,12,2023,True,False,0.059
2023-12-02,Butter 250g,Dairy,2.54,True,19,0,531,126,540,False,60,2024-01-31,In Stock,Saturday,12,2023,True,False,0.0358
2023-12-02,Eggs 12pk,Dairy,3.29,False,51,0,1026,266,1140,False,28,2023-12-30,In Stock,Saturday,12,2023,True,False,0.0497
2023-12-02,White Bread,Bakery,1.99,False,86,0,1425,385,1650,False,7,2023-12-09,In Stock,Saturday,12,2023,True,False,0.0604
2023-12-02,Sourdough Loaf,Bakery,3.39,True,47,0,772,196,840,False,5,2023-12-07,In Stock,Saturday,12,2023,True,False,0.0609
2023-12-02,Croissants 4pk,Bakery,2.49,False,32,0,606,140,600,False,3,2023-12-05,In Stock,Saturday,12,2023,True,False,0.0528
2023-12-02,Bagels 6pk,Bakery,2.99,False,39,0,738,168,720,False,5,2023-12-07,In Stock,Saturday,12,2023,True,False,0.0528
2023-12-02,Banana Bread,Bakery,3.49,False,15,0,486,105,450,False,7,2023-12-09,In Stock,Saturday,12,2023,True,False,0.0309
2023-12-02,Chicken Breast 500g,Meat,5.09,True,67,0,797,280,1200,False,5,2023-12-07,In Stock,Saturday,12,2023,True,False,0.0841
2023-12-02,Ground Beef 500g,Meat,4.99,False,37,0,532,245,1050,False,4,2023-12-06,In Stock,Saturday,12,2023,True,False,0.0695
2023-12-02,Pork Chops 400g,Meat,3.82,True,37,0,542,140,600,False,5,2023-12-07,In Stock,Saturday,12,2023,True,False,0.0683
2023-12-02,Salmon Fillet 300g,Meat,7.99,False,37,0,571,175,750,False,3,2023-12-05,In Stock,Saturday,12,2023,True,False,0.0648
2023-12-02,Turkey Slices 200g,Meat,3.99,False,19,0,414,126,540,False,7,2023-12-09,In Stock,Saturday,12,2023,True,False,0.0459
2023-12-02,Apples 1kg,Produce,2.49,False,54,0,773,350,1500,False,21,2023-12-23,In Stock,Saturday,12,2023,True,False,0.0699
2023-12-02,Bananas 1kg,Produce,1.29,False,68,0,665,420,1800,False,7,2023-12-09,In Stock,Saturday,12,2023,True,False,0.1023
2023-12-02,Broccoli 400g,Produce,1.99,False,51,0,333,245,1050,False,7,2023-12-09,In Stock,Saturday,12,2023,True,False,0.1532
2023-12-02,Carrots 1kg,Produce,1.49,False,51,0,448,280,1200,False,21,2023-12-23,In Stock,Saturday,12,2023,True,False,0.1138
2023-12-02,Spinach 200g,Produce,2.29,False,36,0,341,196,840,False,5,2023-12-07,In Stock,Saturday,12,2023,True,False,0.1056
2023-12-02,Tomatoes 500g,Produce,2.19,False,61,0,522,294,1260,False,10,2023-12-12,In Stock,Saturday,12,2023,True,False,0.1169
2023-12-02,Strawberries 250g,Produce,3.49,False,36,0,418,210,900,False,5,2023-12-07,In Stock,Saturday,12,2023,True,False,0.0861
2023-12-02,Frozen Pizza,Frozen,4.99,False,48,0,839,224,960,False,365,2024-12-01,In Stock,Saturday,12,2023,True,False,0.0572
2023-12-02,Frozen Peas 500g,Frozen,1.79,False,42,0,716,196,840,False,365,2024-12-01,In Stock,Saturday,12,2023,True,False,0.0587
2023-12-02,Ice Cream 1L,Frozen,3.39,True,40,0,803,245,1050,False,365,2024-12-01,In Stock,Saturday,12,2023,True,False,0.0498
2023-12-02,Frozen Chips 750g,Frozen,2.49,False,67,0,688,280,1200,False,365,2024-12-01,In Stock,Saturday,12,2023,True,False,0.0974
2023-12-02,Frozen Berries 400g,Frozen,3.29,False,23,0,521,154,660,False,365,2024-12-01,In Stock,Saturday,12,2023,True,False,0.0441
2023-12-02,Orange Juice 1L,Beverages,2.99,False,63,0,913,315,1350,False,14,2023-12-16,In Stock,Saturday,12,2023,True,False,0.069
2023-12-02,Sparkling Water 1.5L,Beverages,0.99,False,53,0,1067,385,1650,False,365,2024-12-01,In Stock,Saturday,12,2023,True,False,0.0497
2023-12-02,Cola 2L,Beverages,1.99,False,81,0,833,420,1800,False,365,2024-12-01,In Stock,Saturday,12,2023,True,False,0.0972
2023-12-02,Coffee Beans 250g,Beverages,6.99,False,31,0,465,140,600,False,180,2024-05-30,In Stock,Saturday,12,2023,True,False,0.0667
2023-12-02,Green Tea 20pk,Beverages,2.49,False,21,0,414,126,540,False,730,2025-12-01,In Stock,Saturday,12,2023,True,False,0.0507
2023-12-02,Pasta 500g,Pantry,1.29,False,72,0,1257,336,1440,False,730,2025-12-01,In Stock,Saturday,12,2023,True,False,0.0573
2023-12-02,Rice 1kg,Pantry,1.99,False,71,0,1300,294,1260,False,730,2025-12-01,In Stock,Saturday,12,2023,True,False,0.0546
2023-12-02,Olive Oil 500ml,Pantry,5.49,False,32,0,638,154,660,False,730,2025-12-01,In Stock,Saturday,12,2023,True,False,0.0502
2023-12-02,Tomato Sauce 400g,Pantry,1.49,False,75,0,1000,266,1140,False,730,2025-12-01,In Stock,Saturday,12,2023,True,False,0.075
2023-12-02,Cornflakes 500g,Pantry,2.99,False,48,0,764,210,900,False,365,2024-12-01,In Stock,Saturday,12,2023,True,False,0.0628
2023-12-02,Peanut Butter 340g,Pantry,2.79,False,37,0,722,175,750,False,365,2024-12-01,In Stock,Saturday,12,2023,True,False,0.0512
2023-12-02,Honey 340g,Pantry,3.99,False,25,0,227,126,540,False,730,2025-12-01,In Stock,Saturday,12,2023,True,False,0.1101
2023-12-02,Canned Tuna 185g,Pantry,1.99,False,43,0,815,224,960,False,1095,2026-12-01,In Stock,Saturday,12,2023,True,False,0.0528
2023-12-02,Shampoo 300ml,Personal Care,4.99,False,18,0,383,105,450,False,1095,2026-12-01,In Stock,Saturday,12,2023,True,False,0.047
2023-12-02,Hand Soap 250ml,Personal Care,2.49,False,26,0,427,140,600,False,1095,2026-12-01,In Stock,Saturday,12,2023,True,False,0.0609
2023-12-02,Toothpaste 100ml,Personal Care,2.99,False,22,0,437,126,540,False,1095,2026-12-01,In Stock,Saturday,12,2023,True,False,0.0503
2023-12-02,Laundry Detergent 1kg,Household,7.99,False,15,0,102,84,360,False,1095,2026-12-01,In Stock,Saturday,12,2023,True,False,0.1471
2023-12-02,Dish Soap 500ml,Household,2.29,False,41,0,192,154,660,False,1095,2026-12-01,In Stock,Saturday,12,2023,True,False,0.2135
2023-12-03,Whole Milk 1L,Dairy,1.89,False,52,0,1029,315,1350,False,14,2023-12-17,In Stock,Sunday,12,2023,True,False,0.0505
2023-12-03,Cheddar Cheese 200g,Dairy,3.49,False,31,0,626,154,660,False,30,2024-01-02,In Stock,Sunday,12,2023,True,False,0.0495
2023-12-03,Greek Yogurt 500g,Dairy,2.37,True,46,0,785,210,900,False,21,2023-12-24,In Stock,Sunday,12,2023,True,False,0.0586
2023-12-03,Butter 250g,Dairy,2.99,False,27,0,504,126,540,False,60,2024-02-01,In Stock,Sunday,12,2023,True,False,0.0536
2023-12-03,Eggs 12pk,Dairy,2.8,True,52,0,974,266,1140,False,28,2023-12-31,In Stock,Sunday,12,2023,True,False,0.0534
2023-12-03,White Bread,Bakery,1.99,False,82,0,1343,385,1650,False,7,2023-12-10,In Stock,Sunday,12,2023,True,False,0.0611
2023-12-03,Sourdough Loaf,Bakery,3.99,False,46,0,726,196,840,False,5,2023-12-08,In Stock,Sunday,12,2023,True,False,0.0634
2023-12-03,Croissants 4pk,Bakery,2.49,False,32,0,574,140,600,False,3,2023-12-06,In Stock,Sunday,12,2023,True,False,0.0557
2023-12-03,Bagels 6pk,Bakery,2.99,False,35,0,703,168,720,False,5,2023-12-08,In Stock,Sunday,12,2023,True,False,0.0498
2023-12-03,Banana Bread,Bakery,3.49,False,17,0,469,105,450,False,7,2023-12-10,In Stock,Sunday,12,2023,True,False,0.0362
2023-12-03,Chicken Breast 500g,Meat,5.99,False,58,0,739,280,1200,False,5,2023-12-08,In Stock,Sunday,12,2023,True,False,0.0785
2023-12-03,Ground Beef 500g,Meat,4.99,False,45,0,487,245,1050,False,4,2023-12-07,In Stock,Sunday,12,2023,True,False,0.0924
2023-12-03,Pork Chops 400g,Meat,4.49,False,28,0,514,140,600,False,5,2023-12-08,In Stock,Sunday,12,2023,True,False,0.0545
2023-12-03,Salmon Fillet 300g,Meat,7.99,False,39,0,532,175,750,False,3,2023-12-06,In Stock,Sunday,12,2023,True,False,0.0733
2023-12-03,Turkey Slices 200g,Meat,3.99,False,29,0,385,126,540,False,7,2023-12-10,In Stock,Sunday,12,2023,True,False,0.0753
2023-12-03,Apples 1kg,Produce,2.49,False,76,0,697,350,1500,False,21,2023-12-24,In Stock,Sunday,12,2023,True,False,0.109
2023-12-03,Bananas 1kg,Produce,1.29,False,66,0,599,420,1800,False,7,2023-12-10,In Stock,Sunday,12,2023,True,False,0.1102
2023-12-03,Broccoli 400g,Produce,1.99,False,46,0,287,245,1050,False,7,2023-12-10,In Stock,Sunday,12,2023,True,False,0.1603
2023-12-03,Carrots 1kg,Produce,1.49,False,50,0,398,280,1200,False,21,2023-12-24,In Stock,Sunday,12,2023,True,False,0.1256
2023-12-03,Spinach 200g,Produce,2.29,False,40,0,301,196,840,False,5,2023-12-08,In Stock,Sunday,12,2023,True,False,0.1329
2023-12-03,Tomatoes 500g,Produce,2.19,False,54,0,468,294,1260,False,10,2023-12-13,In Stock,Sunday,12,2023,True,False,0.1154
2023-12-03,Strawberries 250g,Produce,3.49,False,30,0,388,210,900,False,5,2023-12-08,In Stock,Sunday,12,2023,True,False,0.0773
2023-12-03,Frozen Pizza,Frozen,4.99,False,31,0,808,224,960,False,365,2024-12-02,In Stock,Sunday,12,2023,True,False,0.0384
2023-12-03,Frozen Peas 500g,Frozen,1.79,False,38,0,678,196,840,False,365,2024-12-02,In Stock,Sunday,12,2023,True,False,0.056
2023-12-03,Ice Cream 1L,Frozen,3.99,False,42,0,761,245,1050,False,365,2024-12-02,In Stock,Sunday,12,2023,True,False,0.0552
2023-12-03,Frozen Chips 750g,Frozen,2.49,False,45,0,643,280,1200,False,365,2024-12-02,In Stock,Sunday,12,2023,True,False,0.07
2023-12-03,Frozen Berries 400g,Frozen,2.8,True,24,0,497,154,660,False,365,2024-12-02,In Stock,Sunday,12,2023,True,False,0.0483
2023-12-03,Orange Juice 1L,Beverages,2.99,False,55,0,858,315,1350,False,14,2023-12-17,In Stock,Sunday,12,2023,True,False,0.0641
2023-12-03,Sparkling Water 1.5L,Beverages,0.99,False,80,0,987,385,1650,False,365,2024-12-02,In Stock,Sunday,12,2023,True,False,0.0811
2023-12-03,Cola 2L,Beverages,1.99,False,67,0,766,420,1800,False,365,2024-12-02,In Stock,Sunday,12,2023,True,False,0.0875
2023-12-03,Coffee Beans 250g,Beverages,6.99,False,26,0,439,140,600,False,180,2024-05-31,In Stock,Sunday,12,2023,True,False,0.0592
2023-12-03,Green Tea 20pk,Beverages,2.49,False,21,0,393,126,540,False,730,2025-12-02,In Stock,Sunday,12,2023,True,False,0.0534
2023-12-03,Pasta 500g,Pantry,1.29,False,58,0,1199,336,1440,False,730,2025-12-02,In Stock,Sunday,12,2023,True,False,0.0484
2023-12-03,Rice 1kg,Pantry,1.99,False,69,0,1231,294,1260,False,730,2025-12-02,In Stock,Sunday,12,2023,True,False,0.0561
2023-12-03,Olive Oil 500ml,Pantry,5.49,False,27,0,611,154,660,False,730,2025-12-02,In Stock,Sunday,12,2023,True,False,0.0442
2023-12-03,Tomato Sauce 400g,Pantry,1.49,False,57,0,943,266,1140,False,730,2025-12-02,In Stock,Sunday,12,2023,True,False,0.0604
2023-12-03,Cornflakes 500g,Pantry,2.99,False,42,0,722,210,900,False,365,2024-12-02,In Stock,Sunday,12,2023,True,False,0.0582
2023-12-03,Peanut Butter 340g,Pantry,2.79,False,42,0,680,175,750,False,365,2024-12-02,In Stock,Sunday,12,2023,True,False,0.0618
2023-12-03,Honey 340g,Pantry,3.99,False,22,0,205,126,540,False,730,2025-12-02,In Stock,Sunday,12,2023,True,False,0.1073
2023-12-03,Canned Tuna 185g,Pantry,1.99,False,50,0,765,224,960,False,1095,2026-12-02,In Stock,Sunday,12,2023,True,False,0.0654
2023-12-03,Shampoo 300ml,Personal Care,4.99,False,17,0,366,105,450,False,1095,2026-12-02,In Stock,Sunday,12,2023,True,False,0.0464
2023-12-03,Hand Soap 250ml,Personal Care,2.49,False,24,0,403,140,600,False,1095,2026-12-02,In Stock,Sunday,12,2023,True,False,0.0596
2023-12-03,Toothpaste 100ml,Personal Care,2.99,False,10,0,427,126,540,False,1095,2026-12-02,In Stock,Sunday,12,2023,True,False,0.0234
2023-12-03,Laundry Detergent 1kg,Household,7.99,False,21,0,441,84,360,True,1095,2026-12-02,Reordered,Sunday,12,2023,True,False,0.0476
2023-12-03,Dish Soap 500ml,Household,2.29,False,32,0,160,154,660,False,1095,2026-12-02,In Stock,Sunday,12,2023,True,False,0.2
2023-12-04,Whole Milk 1L,Dairy,1.89,False,45,0,984,315,1350,False,14,2023-12-18,In Stock,Monday,12,2023,False,False,0.0457
2023-12-04,Cheddar Cheese 200g,Dairy,3.49,False,21,0,605,154,660,False,30,2024-01-03,In Stock,Monday,12,2023,False,False,0.0347
2023-12-04,Greek Yogurt 500g,Dairy,2.37,True,33,0,752,210,900,False,21,2023-12-25,In Stock,Monday,12,2023,False,False,0.0439
2023-12-04,Butter 250g,Dairy,2.99,False,22,0,482,126,540,False,60,2024-02-02,In Stock,Monday,12,2023,False,False,0.0456
2023-12-04,Eggs 12pk,Dairy,3.29,False,31,0,943,266,1140,False,28,2024-01-01,In Stock,Monday,12,2023,False,False,0.0329
2023-12-04,White Bread,Bakery,1.69,True,73,0,1270,385,1650,False,7,2023-12-11,In Stock,Monday,12,2023,False,False,0.0575
2023-12-04,Sourdough Loaf,Bakery,3.99,False,46,0,680,196,840,False,5,2023-12-09,In Stock,Monday,12,2023,False,False,0.0676
2023-12-04,Croissants 4pk,Bakery,2.49,False,21,0,553,140,600,False,3,2023-12-07,In Stock,Monday,12,2023,False,False,0.038
2023-12-04,Bagels 6pk,Bakery,2.99,False,31,0,672,168,720,False,5,2023-12-09,In Stock,Monday,12,2023,False,False,0.0461
2023-12-04,Banana Bread,Bakery,2.97,True,27,0,442,105,450,False,7,2023-12-11,In Stock,Monday,12,2023,False,False,0.0611
2023-12-04,Chicken Breast 500g,Meat,5.99,False,56,0,683,280,1200,False,5,2023-12-09,In Stock,Monday,12,2023,False,False,0.082
2023-12-04,Ground Beef 500g,Meat,4.99,False,46,0,441,245,1050,False,4,2023-12-08,In Stock,Monday,12,2023,False,False,0.1043
2023-12-04,Pork Chops 400g,Meat,4.49,False,27,0,487,140,600,False,5,2023-12-09,In Stock,Monday,12,2023,False,False,0.0554
2023-12-04,Salmon Fillet 300g,Meat,7.99,False,30,0,502,175,750,False,3,2023-12-07,In Stock,Monday,12,2023,False,False,0.0598
2023-12-04,Turkey Slices 200g,Meat,3.99,False,27,0,358,126,540,False,7,2023-12-11,In Stock,Monday,12,2023,False,False,0.0754
2023-12-04,Apples 1kg,Produce,2.49,False,47,0,650,350,1500,False,21,2023-12-25,In Stock,Monday,12,2023,False,False,0.0723
2023-12-04,Bananas 1kg,Produce,1.29,False,42,0,557,420,1800,False,7,2023-12-11,In Stock,Monday,12,2023,False,False,0.0754
2023-12-04,Broccoli 400g,Produce,1.99,False,32,0,255,245,1050,False,7,2023-12-11,In Stock,Monday,12,2023,False,False,0.1255
2023-12-04,Carrots 1kg,Produce,1.49,False,34,0,364,280,1200,False,21,2023-12-25,In Stock,Monday,12,2023,False,False,0.0934
2023-12-04,Spinach 200g,Produce,2.29,False,26,0,275,196,840,False,5,2023-12-09,In Stock,Monday,12,2023,False,False,0.0945
2023-12-04,Tomatoes 500g,Produce,2.19,False,40,0,428,294,1260,False,10,2023-12-14,In Stock,Monday,12,2023,False,False,0.0935
2023-12-04,Strawberries 250g,Produce,2.97,True,37,0,351,210,900,False,5,2023-12-09,In Stock,Monday,12,2023,False,False,0.1054
2023-12-04,Frozen Pizza,Frozen,4.99,False,38,0,770,224,960,False,365,2024-12-03,In Stock,Monday,12,2023,False,False,0.0494
2023-12-04,Frozen Peas 500g,Frozen,1.79,False,32,0,646,196,840,False,365,2024-12-03,In Stock,Monday,12,2023,False,False,0.0495
2023-12-04,Ice Cream 1L,Frozen,3.99,False,38,0,723,245,1050,False,365,2024-12-03,In Stock,Monday,12,2023,False,False,0.0526
2023-12-04,Frozen Chips 750g,Frozen,2.49,False,37,0,606,280,1200,False,365,2024-12-03,In Stock,Monday,12,2023,False,False,0.0611
2023-12-04,Frozen Berries 400g,Frozen,3.29,False,16,0,481,154,660,False,365,2024-12-03,In Stock,Monday,12,2023,False,False,0.0333
2023-12-04,Orange Juice 1L,Beverages,2.99,False,45,0,813,315,1350,False,14,2023-12-18,In Stock,Monday,12,2023,False,False,0.0554
2023-12-04,Sparkling Water 1.5L,Beverages,0.99,False,61,0,926,385,1650,False,365,2024-12-03,In Stock,Monday,12,2023,False,False,0.0659
2023-12-04,Cola 2L,Beverages,1.99,False,59,0,707,420,1800,False,365,2024-12-03,In Stock,Monday,12,2023,False,False,0.0835
2023-12-04,Coffee Beans 250g,Beverages,6.99,False,18,0,421,140,600,False,180,2024-06-01,In Stock,Monday,12,2023,False,False,0.0428
2023-12-04,Green Tea 20pk,Beverages,2.49,False,19,0,374,126,540,False,730,2025-12-03,In Stock,Monday,12,2023,False,False,0.0508
2023-12-04,Pasta 500g,Pantry,1.29,False,59,0,1140,336,1440,False,730,2025-12-03,In Stock,Monday,12,2023,False,False,0.0518
2023-12-04,Rice 1kg,Pantry,1.99,False,65,0,1166,294,1260,False,730,2025-12-03,In Stock,Monday,12,2023,False,False,0.0557
2023-12-04,Olive Oil 500ml,Pantry,5.49,False,32,0,579,154,660,False,730,2025-12-03,In Stock,Monday,12,2023,False,False,0.0553
2023-12-04,Tomato Sauce 400g,Pantry,1.49,False,54,0,889,266,1140,False,730,2025-12-03,In Stock,Monday,12,2023,False,False,0.0607
2023-12-04,Cornflakes 500g,Pantry,2.99,False,41,0,681,210,900,False,365,2024-12-03,In Stock,Monday,12,2023,False,False,0.0602
2023-12-04,Peanut Butter 340g,Pantry,2.79,False,25,0,655,175,750,False,365,2024-12-03,In Stock,Monday,12,2023,False,False,0.0382
2023-12-04,Honey 340g,Pantry,3.99,False,24,0,181,126,540,False,730,2025-12-03,In Stock,Monday,12,2023,False,False,0.1326
2023-12-04,Canned Tuna 185g,Pantry,1.99,False,42,0,723,224,960,False,1095,2026-12-03,In Stock,Monday,12,2023,False,False,0.0581
2023-12-04,Shampoo 300ml,Personal Care,4.99,False,18,0,348,105,450,False,1095,2026-12-03,In Stock,Monday,12,2023,False,False,0.0517
2023-12-04,Hand Soap 250ml,Personal Care,2.49,False,23,0,380,140,600,False,1095,2026-12-03,In Stock,Monday,12,2023,False,False,0.0605
2023-12-04,Toothpaste 100ml,Personal Care,2.99,False,21,0,406,126,540,False,1095,2026-12-03,In Stock,Monday,12,2023,False,False,0.0517
2023-12-04,Laundry Detergent 1kg,Household,7.99,False,19,0,422,84,360,False,1095,2026-12-03,In Stock,Monday,12,2023,False,False,0.045
2023-12-04,Dish Soap 500ml,Household,2.29,False,25,0,795,154,660,True,1095,2026-12-03,Reordered,Monday,12,2023,False,False,0.0314
2023-12-05,Whole Milk 1L,Dairy,1.89,False,56,0,928,315,1350,False,14,2023-12-19,In Stock,Tuesday,12,2023,False,False,0.0603
2023-12-05,Cheddar Cheese 200g,Dairy,3.49,False,22,0,583,154,660,False,30,2024-01-04,In Stock,Tuesday,12,2023,False,False,0.0377
2023-12-05,Greek Yogurt 500g,Dairy,2.79,False,36,0,716,210,900,False,21,2023-12-26,In Stock,Tuesday,12,2023,False,False,0.0503
2023-12-05,Butter 250g,Dairy,2.54,True,22,0,460,126,540,False,60,2024-02-03,In Stock,Tuesday,12,2023,False,False,0.0478
2023-12-05,Eggs 12pk,Dairy,3.29,False,43,0,900,266,1140,False,28,2024-01-02,In Stock,Tuesday,12,2023,False,False,0.0478
2023-12-05,White Bread,Bakery,1.99,False,84,0,1186,385,1650,False,7,2023-12-12,In Stock,Tuesday,12,2023,False,False,0.0708
2023-12-05,Sourdough Loaf,Bakery,3.99,False,29,0,651,196,840,False,5,2023-12-10,In Stock,Tuesday,12,2023,False,False,0.0445
2023-12-05,Croissants 4pk,Bakery,2.12,True,24,0,529,140,600,False,3,2023-12-08,In Stock,Tuesday,12,2023,False,False,0.0454
2023-12-05,Bagels 6pk,Bakery,2.99,False,30,0,642,168,720,False,5,2023-12-10,In Stock,Tuesday,12,2023,False,False,0.0467
